Ticker,Date,Spot_Rate,Qualifier,Qualifier_Description
index,,data_Value,qualifier,qualifier_Description
FBXD,2021-05-17,2057.18,ESAE,Europe South America East
FBXD,2021-05-17,2056.73,PANA,China North America East - West Spread
FBXD,2021-05-17,5063.65,GLBL,Global
FBXD,2021-05-17,5834.67,CNAW,China North America West
FBXD,2021-05-17,9165.56,CMED,China Mediterranean
FBXD,2021-05-17,797.58,NAWC,North America West China
FBXD,2021-05-17,4257.19,ENAE,Europe North America East
FBXD,2021-05-17,1752.89,NERC,North Europe China
FBXD,2021-05-17,8564.78,CNER,China North Europe
FBXD,2021-05-17,442.72,NAEE,North America East Europe
FBXD,2021-05-14,7434.54,CNAE,China North America East
FBXD,2021-05-14,817.2,NAEC,North America East China
FBXD,2021-05-14,1603.31,MEDC,Mediterranean China
FBXD,2021-05-14,2109.4,ESAE,Europe South America East
FBXD,2021-05-14,3053.54,ESAW,Europe South America West
FBXD,2021-05-14,4964.63,GLBL,Global
FBXD,2021-05-14,5650.34,CNAW,China North America West
FBXD,2021-05-14,797.58,NAWC,North America West China
FBXD,2021-05-14,9387.42,CMED,China Mediterranean
FBXD,2021-05-14,4298.89,ENAE,Europe North America East
FBXD,2021-05-14,478.16,NAEE,North America East Europe
FBXD,2021-05-14,1752.89,NERC,North Europe China
FBXD,2021-05-14,8344.78,CNER,China North Europe
FBXD,2021-05-14,1784.2,PANA,China North America East - West Spread
FBXD,2021-05-13,817.2,NAEC,North America East China
FBXD,2021-05-13,7434.54,CNAE,China North America East
FBXD,2021-05-13,1603.31,MEDC,Mediterranean China
FBXD,2021-05-13,3053.54,ESAW,Europe South America West
FBXD,2021-05-13,2109.4,ESAE,Europe South America East
FBXD,2021-05-13,4964.63,GLBL,Global
FBXD,2021-05-13,1752.89,NERC,North Europe China
FBXD,2021-05-13,9387.42,CMED,China Mediterranean
FBXD,2021-05-13,5650.34,CNAW,China North America West
FBXD,2021-05-13,797.58,NAWC,North America West China
FBXD,2021-05-13,478.16,NAEE,North America East Europe
FBXD,2021-05-13,8344.78,CNER,China North Europe
FBXD,2021-05-13,4298.89,ENAE,Europe North America East
FBXD,2021-05-13,1784.2,PANA,China North America East - West Spread
FBXD,2021-05-12,7434.54,CNAE,China North America East
FBXD,2021-05-12,817.2,NAEC,North America East China
FBXD,2021-05-12,2122.33,ESAE,Europe South America East
FBXD,2021-05-12,3064.6,ESAW,Europe South America West
FBXD,2021-05-12,1784.2,PANA,China North America East - West Spread
FBXD,2021-05-12,4963.39,GLBL,Global
FBXD,2021-05-12,1737,NERC,North Europe China
FBXD,2021-05-12,5650.34,CNAW,China North America West
FBXD,2021-05-12,9387.42,CMED,China Mediterranean
FBXD,2021-05-12,820.63,NAWC,North America West China
FBXD,2021-05-12,8330.84,CNER,China North Europe
FBXD,2021-05-12,478.16,NAEE,North America East Europe
FBXD,2021-05-12,4298.89,ENAE,Europe North America East
FBXD,2021-05-12,1603.31,MEDC,Mediterranean China
FBXD,2021-05-11,7555.09,CNAE,China North America East
FBXD,2021-05-11,817.2,NAEC,North America East China
FBXD,2021-05-11,1603.31,MEDC,Mediterranean China
FBXD,2021-05-11,2114.97,ESAE,Europe South America East
FBXD,2021-05-11,3044.67,ESAW,Europe South America West
FBXD,2021-05-11,4963.85,GLBL,Global
FBXD,2021-05-11,1901.04,PANA,China North America East - West Spread
FBXD,2021-05-11,5654.05,CNAW,China North America West
FBXD,2021-05-11,1737,NERC,North Europe China
FBXD,2021-05-11,824.8,NAWC,North America West China
FBXD,2021-05-11,9402.15,CMED,China Mediterranean
FBXD,2021-05-11,495.03,NAEE,North America East Europe
FBXD,2021-05-11,4298.89,ENAE,Europe North America East
FBXD,2021-05-11,8247.33,CNER,China North Europe
FBXD,2021-05-10,817.2,NAEC,North America East China
FBXD,2021-05-10,7005.84,CNAE,China North America East
FBXD,2021-05-10,1598.57,MEDC,Mediterranean China
FBXD,2021-05-10,3046.04,ESAW,Europe South America West
FBXD,2021-05-10,2108.55,ESAE,Europe South America East
FBXD,2021-05-10,4798.45,GLBL,Global
FBXD,2021-05-10,1896.75,PANA,China North America East - West Spread
FBXD,2021-05-10,9402.15,CMED,China Mediterranean
FBXD,2021-05-10,5109.09,CNAW,China North America West
FBXD,2021-05-10,824.8,NAWC,North America West China
FBXD,2021-05-10,495.03,NAEE,North America East Europe
FBXD,2021-05-10,4298.89,ENAE,Europe North America East
FBXD,2021-05-10,8247.33,CNER,China North Europe
FBXD,2021-05-10,1766.5,NERC,North Europe China
FBXD,2021-05-07,902.7,NAEC,North America East China
FBXD,2021-05-07,6603.51,CNAE,China North America East
FBXD,2021-05-07,3043.25,ESAW,Europe South America West
FBXD,2021-05-07,1952.94,ESAE,Europe South America East
FBXD,2021-05-07,1459.14,PANA,China North America East - West Spread
FBXD,2021-05-07,4708.61,GLBL,Global
FBXD,2021-05-07,5144.37,CNAW,China North America West
FBXD,2021-05-07,1526.21,MEDC,Mediterranean China
FBXD,2021-05-07,812.13,NAWC,North America West China
FBXD,2021-05-07,9182.72,CMED,China Mediterranean
FBXD,2021-05-07,3746.97,ENAE,Europe North America East
FBXD,2021-05-07,495.03,NAEE,North America East Europe
FBXD,2021-05-07,1753.2,NERC,North Europe China
FBXD,2021-05-07,8248.49,CNER,China North Europe
FBXD,2021-05-06,3043.25,ESAW,Europe South America West
FBXD,2021-05-06,4703.51,GLBL,Global
FBXD,2021-05-06,1459.14,PANA,China North America East - West Spread
FBXD,2021-05-06,5144.37,CNAW,China North America West
FBXD,2021-05-06,1526.21,MEDC,Mediterranean China
FBXD,2021-05-06,9182.72,CMED,China Mediterranean
FBXD,2021-05-06,6603.51,CNAE,China North America East
FBXD,2021-05-06,812.13,NAWC,North America West China
FBXD,2021-05-06,3665.46,ENAE,Europe North America East
FBXD,2021-05-06,902.7,NAEC,North America East China
FBXD,2021-05-06,495.03,NAEE,North America East Europe
FBXD,2021-05-06,1951.95,ESAE,Europe South America East
FBXD,2021-05-06,1747.28,NERC,North Europe China
FBXD,2021-05-06,8248.49,CNER,China North Europe
FBXD,2021-05-05,6577.12,CNAE,China North America East
FBXD,2021-05-05,902.7,NAEC,North America East China
FBXD,2021-05-05,9303,CMED,China Mediterranean
FBXD,2021-05-05,1951.95,ESAE,Europe South America East
FBXD,2021-05-05,3043.25,ESAW,Europe South America West
FBXD,2021-05-05,1526.21,MEDC,Mediterranean China
FBXD,2021-05-05,4968.07,CNAW,China North America West
FBXD,2021-05-05,812.13,NAWC,North America West China
FBXD,2021-05-05,3500.5,ENAE,Europe North America East
FBXD,2021-05-05,1747.28,NERC,North Europe China
FBXD,2021-05-05,8169.39,CNER,China North Europe
FBXD,2021-05-05,495.03,NAEE,North America East Europe
FBXD,2021-05-05,4653.09,GLBL,Global
FBXD,2021-05-05,1609.05,PANA,China North America East - West Spread
FBXD,2021-05-04,6577.12,CNAE,China North America East
FBXD,2021-05-04,902.7,NAEC,North America East China
FBXD,2021-05-04,8493.93,CMED,China Mediterranean
FBXD,2021-05-04,1525.11,MEDC,Mediterranean China
FBXD,2021-05-04,2057.96,ESAE,Europe South America East
FBXD,2021-05-04,3043.25,ESAW,Europe South America West
FBXD,2021-05-04,4968.07,CNAW,China North America West
FBXD,2021-05-04,812.13,NAWC,North America West China
FBXD,2021-05-04,3532.29,ENAE,Europe North America East
FBXD,2021-05-04,495.03,NAEE,North America East Europe
FBXD,2021-05-04,1747.28,NERC,North Europe China
FBXD,2021-05-04,8044.08,CNER,China North Europe
FBXD,2021-05-04,4562.07,GLBL,Global
FBXD,2021-05-04,1609.05,PANA,China North America East - West Spread
FBXD,2021-05-03,6577.12,CNAE,China North America East
FBXD,2021-05-03,8493.93,CMED,China Mediterranean
FBXD,2021-05-03,2269.22,ESAE,Europe South America East
FBXD,2021-05-03,4559.17,GLBL,Global
FBXD,2021-05-03,3041.94,ESAW,Europe South America West
FBXD,2021-05-03,1598.16,PANA,China North America East - West Spread
FBXD,2021-05-03,4978.96,CNAW,China North America West
FBXD,2021-05-03,812.13,NAWC,North America West China
FBXD,2021-05-03,1525.11,MEDC,Mediterranean China
FBXD,2021-05-03,902.7,NAEC,North America East China
FBXD,2021-05-03,3532.29,ENAE,Europe North America East
FBXD,2021-05-03,495.03,NAEE,North America East Europe
FBXD,2021-05-03,8044.08,CNER,China North Europe
FBXD,2021-05-03,1660.44,NERC,North Europe China
FBXD,2021-04-30,6233.44,CNAE,China North America East
FBXD,2021-04-30,925.96,NAEC,North America East China
FBXD,2021-04-30,1558,MEDC,Mediterranean China
FBXD,2021-04-30,8053.07,CMED,China Mediterranean
FBXD,2021-04-30,1519.45,ESAE,Europe South America East
FBXD,2021-04-30,3018.44,ESAW,Europe South America West
FBXD,2021-04-30,1379.76,PANA,China North America East - West Spread
FBXD,2021-04-30,4853.68,CNAW,China North America West
FBXD,2021-04-30,765.24,NAWC,North America West China
FBXD,2021-04-30,7765.17,CNER,China North Europe
FBXD,2021-04-30,495.03,NAEE,North America East Europe
FBXD,2021-04-30,3429.65,ENAE,Europe North America East
FBXD,2021-04-30,1541.76,NERC,North Europe China
FBXD,2021-04-30,4376.59,GLBL,Global
FBXD,2021-04-29,6233.44,CNAE,China North America East
FBXD,2021-04-29,8053.07,CMED,China Mediterranean
FBXD,2021-04-29,1558,MEDC,Mediterranean China
FBXD,2021-04-29,3018.44,ESAW,Europe South America West
FBXD,2021-04-29,1519.45,ESAE,Europe South America East
FBXD,2021-04-29,4373.56,GLBL,Global
FBXD,2021-04-29,4853.68,CNAW,China North America West
FBXD,2021-04-29,765.24,NAWC,North America West China
FBXD,2021-04-29,7748.16,CNER,China North Europe
FBXD,2021-04-29,925.96,NAEC,North America East China
FBXD,2021-04-29,3428.01,ENAE,Europe North America East
FBXD,2021-04-29,495.03,NAEE,North America East Europe
FBXD,2021-04-29,1541.76,NERC,North Europe China
FBXD,2021-04-29,1379.76,PANA,China North America East - West Spread
FBXD,2021-04-28,6203.21,CNAE,China North America East
FBXD,2021-04-28,1558,MEDC,Mediterranean China
FBXD,2021-04-28,8053.07,CMED,China Mediterranean
FBXD,2021-04-28,3018.44,ESAW,Europe South America West
FBXD,2021-04-28,4373.92,GLBL,Global
FBXD,2021-04-28,4853.68,CNAW,China North America West
FBXD,2021-04-28,1547.31,NERC,North Europe China
FBXD,2021-04-28,788.01,NAWC,North America West China
FBXD,2021-04-28,1003.95,NAEC,North America East China
FBXD,2021-04-28,3428.01,ENAE,Europe North America East
FBXD,2021-04-28,495.03,NAEE,North America East Europe
FBXD,2021-04-28,1519.45,ESAE,Europe South America East
FBXD,2021-04-28,7729.68,CNER,China North Europe
FBXD,2021-04-28,1349.53,PANA,China North America East - West Spread
FBXD,2021-04-27,6203.21,CNAE,China North America East
FBXD,2021-04-27,1558,MEDC,Mediterranean China
FBXD,2021-04-27,8053.07,CMED,China Mediterranean
FBXD,2021-04-27,3018.44,ESAW,Europe South America West
FBXD,2021-04-27,1519.45,ESAE,Europe South America East
FBXD,2021-04-27,4376.29,GLBL,Global
FBXD,2021-04-27,7729.68,CNER,China North Europe
FBXD,2021-04-27,1547.31,NERC,North Europe China
FBXD,2021-04-27,4853.68,CNAW,China North America West
FBXD,2021-04-27,956.55,NAEC,North America East China
FBXD,2021-04-27,836.72,NAWC,North America West China
FBXD,2021-04-27,495.03,NAEE,North America East Europe
FBXD,2021-04-27,1349.53,PANA,China North America East - West Spread
FBXD,2021-04-27,3428.01,ENAE,Europe North America East
FBXD,2021-04-26,6305.85,CNAE,China North America East
FBXD,2021-04-26,2998.29,ESAW,Europe South America West
FBXD,2021-04-26,1498.06,ESAE,Europe South America East
FBXD,2021-04-26,4797.26,CNAW,China North America West
FBXD,2021-04-26,1558,MEDC,Mediterranean China
FBXD,2021-04-26,8053.07,CMED,China Mediterranean
FBXD,2021-04-26,836.72,NAWC,North America West China
FBXD,2021-04-26,3428.01,ENAE,Europe North America East
FBXD,2021-04-26,956.55,NAEC,North America East China
FBXD,2021-04-26,1547.31,NERC,North Europe China
FBXD,2021-04-26,495.03,NAEE,North America East Europe
FBXD,2021-04-26,7729.68,CNER,China North Europe
FBXD,2021-04-26,4374.64,GLBL,Global
FBXD,2021-04-26,1508.59,PANA,China North America East - West Spread
FBXD,2021-04-23,956.55,NAEC,North America East China
FBXD,2021-04-23,6305.85,CNAE,China North America East
FBXD,2021-04-23,1558,MEDC,Mediterranean China
FBXD,2021-04-23,2998.29,ESAW,Europe South America West
FBXD,2021-04-23,1508.59,PANA,China North America East - West Spread
FBXD,2021-04-23,4797.26,CNAW,China North America West
FBXD,2021-04-23,836.72,NAWC,North America West China
FBXD,2021-04-23,3428.01,ENAE,Europe North America East
FBXD,2021-04-23,495.03,NAEE,North America East Europe
FBXD,2021-04-23,1472.65,ESAE,Europe South America East
FBXD,2021-04-23,1517.81,NERC,North Europe China
FBXD,2021-04-23,7729.68,CNER,China North Europe
FBXD,2021-04-23,4371.2,GLBL,Global
FBXD,2021-04-23,8053.07,CMED,China Mediterranean
FBXD,2021-04-22,6305.85,CNAE,China North America East
FBXD,2021-04-22,956.55,NAEC,North America East China
FBXD,2021-04-22,7861.79,CMED,China Mediterranean
FBXD,2021-04-22,1472.65,ESAE,Europe South America East
FBXD,2021-04-22,1508.59,PANA,China North America East - West Spread
FBXD,2021-04-22,2998.29,ESAW,Europe South America West
FBXD,2021-04-22,4364.15,GLBL,Global
FBXD,2021-04-22,4797.26,CNAW,China North America West
FBXD,2021-04-22,836.72,NAWC,North America West China
FBXD,2021-04-22,495.03,NAEE,North America East Europe
FBXD,2021-04-22,3428.01,ENAE,Europe North America East
FBXD,2021-04-22,1517.81,NERC,North Europe China
FBXD,2021-04-22,7795.28,CNER,China North Europe
FBXD,2021-04-22,1536.96,MEDC,Mediterranean China
FBXD,2021-04-21,1023.68,NAEC,North America East China
FBXD,2021-04-21,6221.95,CNAE,China North America East
FBXD,2021-04-21,7889.42,CMED,China Mediterranean
FBXD,2021-04-21,1536.96,MEDC,Mediterranean China
FBXD,2021-04-21,1472.65,ESAE,Europe South America East
FBXD,2021-04-21,2998.29,ESAW,Europe South America West
FBXD,2021-04-21,4853.68,CNAW,China North America West
FBXD,2021-04-21,893.85,NAWC,North America West China
FBXD,2021-04-21,495.03,NAEE,North America East Europe
FBXD,2021-04-21,1517.81,NERC,North Europe China
FBXD,2021-04-21,7761.64,CNER,China North Europe
FBXD,2021-04-21,3428.01,ENAE,Europe North America East
FBXD,2021-04-21,4372.47,GLBL,Global
FBXD,2021-04-21,1368.27,PANA,China North America East - West Spread
FBXD,2021-04-20,6221.95,CNAE,China North America East
FBXD,2021-04-20,1023.68,NAEC,North America East China
FBXD,2021-04-20,7889.42,CMED,China Mediterranean
FBXD,2021-04-20,2998.29,ESAW,Europe South America West
FBXD,2021-04-20,1472.65,ESAE,Europe South America East
FBXD,2021-04-20,1368.27,PANA,China North America East - West Spread
FBXD,2021-04-20,4853.68,CNAW,China North America West
FBXD,2021-04-20,893.85,NAWC,North America West China
FBXD,2021-04-20,3428.01,ENAE,Europe North America East
FBXD,2021-04-20,495.03,NAEE,North America East Europe
FBXD,2021-04-20,7806.86,CNER,China North Europe
FBXD,2021-04-20,1517.81,NERC,North Europe China
FBXD,2021-04-20,1544.32,MEDC,Mediterranean China
FBXD,2021-04-20,4380.66,GLBL,Global
FBXD,2021-04-19,6225.7,CNAE,China North America East
FBXD,2021-04-19,1512.9,MEDC,Mediterranean China
FBXD,2021-04-19,2998.29,ESAW,Europe South America West
FBXD,2021-04-19,1472.65,ESAE,Europe South America East
FBXD,2021-04-19,1372.02,PANA,China North America East - West Spread
FBXD,2021-04-19,4371.56,GLBL,Global
FBXD,2021-04-19,4853.68,CNAW,China North America West
FBXD,2021-04-19,7889.42,CMED,China Mediterranean
FBXD,2021-04-19,893.85,NAWC,North America West China
FBXD,2021-04-19,1023.68,NAEC,North America East China
FBXD,2021-04-19,3304.67,ENAE,Europe North America East
FBXD,2021-04-19,495.03,NAEE,North America East Europe
FBXD,2021-04-19,1516.33,NERC,North Europe China
FBXD,2021-04-19,7801.68,CNER,China North Europe
FBXD,2021-04-16,1023.68,NAEC,North America East China
FBXD,2021-04-16,6225.7,CNAE,China North America East
FBXD,2021-04-16,1512.9,MEDC,Mediterranean China
FBXD,2021-04-16,7722.86,CMED,China Mediterranean
FBXD,2021-04-16,2998.29,ESAW,Europe South America West
FBXD,2021-04-16,1372.02,PANA,China North America East - West Spread
FBXD,2021-04-16,1516.33,NERC,North Europe China
FBXD,2021-04-16,4853.68,CNAW,China North America West
FBXD,2021-04-16,893.85,NAWC,North America West China
FBXD,2021-04-16,7506.11,CNER,China North Europe
FBXD,2021-04-16,3304.67,ENAE,Europe North America East
FBXD,2021-04-16,1472.65,ESAE,Europe South America East
FBXD,2021-04-16,495.03,NAEE,North America East Europe
FBXD,2021-04-16,4305.52,GLBL,Global
FBXD,2021-04-15,1023.68,NAEC,North America East China
FBXD,2021-04-15,1472.65,ESAE,Europe South America East
FBXD,2021-04-15,4267.84,GLBL,Global
FBXD,2021-04-15,7707.83,CMED,China Mediterranean
FBXD,2021-04-15,1512.9,MEDC,Mediterranean China
FBXD,2021-04-15,4853.68,CNAW,China North America West
FBXD,2021-04-15,893.85,NAWC,North America West China
FBXD,2021-04-15,6225.7,CNAE,China North America East
FBXD,2021-04-15,495.03,NAEE,North America East Europe
FBXD,2021-04-15,3357.13,ENAE,Europe North America East
FBXD,2021-04-15,2415.36,ESAW,Europe South America West
FBXD,2021-04-15,1516.33,NERC,North Europe China
FBXD,2021-04-15,7372.3,CNER,China North Europe
FBXD,2021-04-15,1372.02,PANA,China North America East - West Spread
FBXD,2021-04-14,1023.68,NAEC,North America East China
FBXD,2021-04-14,1512.88,MEDC,Mediterranean China
FBXD,2021-04-14,7400.84,CMED,China Mediterranean
FBXD,2021-04-14,1472.65,ESAE,Europe South America East
FBXD,2021-04-14,2415.36,ESAW,Europe South America West
FBXD,2021-04-14,4875.93,CNAW,China North America West
FBXD,2021-04-14,6112.2,CNAE,China North America East
FBXD,2021-04-14,893.85,NAWC,North America West China
FBXD,2021-04-14,495.03,NAEE,North America East Europe
FBXD,2021-04-14,3357.13,ENAE,Europe North America East
FBXD,2021-04-14,7296.77,CNER,China North Europe
FBXD,2021-04-14,1516.33,NERC,North Europe China
FBXD,2021-04-14,1236.27,PANA,China North America East - West Spread
FBXD,2021-04-14,4219.76,GLBL,Global
FBXD,2021-04-13,6247.99,CNAE,China North America East
FBXD,2021-04-13,952.42,NAEC,North America East China
FBXD,2021-04-13,1513.1,MEDC,Mediterranean China
FBXD,2021-04-13,7376.78,CMED,China Mediterranean
FBXD,2021-04-13,2415.36,ESAW,Europe South America West
FBXD,2021-04-13,1472.65,ESAE,Europe South America East
FBXD,2021-04-13,1516.33,NERC,North Europe China
FBXD,2021-04-13,5153.01,CNAW,China North America West
FBXD,2021-04-13,893.85,NAWC,North America West China
FBXD,2021-04-13,3254,ENAE,Europe North America East
FBXD,2021-04-13,510.43,NAEE,North America East Europe
FBXD,2021-04-13,7296.77,CNER,China North Europe
FBXD,2021-04-13,4279.2,GLBL,Global
FBXD,2021-04-13,1094.98,PANA,China North America East - West Spread
FBXD,2021-04-12,6247.99,CNAE,China North America East
FBXD,2021-04-12,952.42,NAEC,North America East China
FBXD,2021-04-12,7376.78,CMED,China Mediterranean
FBXD,2021-04-12,1513.08,MEDC,Mediterranean China
FBXD,2021-04-12,2415.36,ESAW,Europe South America West
FBXD,2021-04-12,1472.65,ESAE,Europe South America East
FBXD,2021-04-12,1187.6,PANA,China North America East - West Spread
FBXD,2021-04-12,4261.68,GLBL,Global
FBXD,2021-04-12,5060.39,CNAW,China North America West
FBXD,2021-04-12,893.85,NAWC,North America West China
FBXD,2021-04-12,558.23,NAEE,North America East Europe
FBXD,2021-04-12,3254,ENAE,Europe North America East
FBXD,2021-04-12,7296.77,CNER,China North Europe
FBXD,2021-04-12,1516.33,NERC,North Europe China
FBXD,2021-04-09,6247.99,CNAE,China North America East
FBXD,2021-04-09,1060.05,NAEC,North America East China
FBXD,2021-04-09,7354.5,CMED,China Mediterranean
FBXD,2021-04-09,1513.57,MEDC,Mediterranean China
FBXD,2021-04-09,2415.36,ESAW,Europe South America West
FBXD,2021-04-09,1472.65,ESAE,Europe South America East
FBXD,2021-04-09,4263.27,GLBL,Global
FBXD,2021-04-09,7294.28,CNER,China North Europe
FBXD,2021-04-09,5060.39,CNAW,China North America West
FBXD,2021-04-09,893.85,NAWC,North America West China
FBXD,2021-04-09,3254,ENAE,Europe North America East
FBXD,2021-04-09,1516.33,NERC,North Europe China
FBXD,2021-04-09,1187.6,PANA,China North America East - West Spread
FBXD,2021-04-09,505.52,NAEE,North America East Europe
FBXD,2021-04-08,6238.58,CNAE,China North America East
FBXD,2021-04-08,1513.57,MEDC,Mediterranean China
FBXD,2021-04-08,2415.36,ESAW,Europe South America West
FBXD,2021-04-08,1472.65,ESAE,Europe South America East
FBXD,2021-04-08,7354.5,CMED,China Mediterranean
FBXD,2021-04-08,5052.08,CNAW,China North America West
FBXD,2021-04-08,893.85,NAWC,North America West China
FBXD,2021-04-08,1060.05,NAEC,North America East China
FBXD,2021-04-08,3254,ENAE,Europe North America East
FBXD,2021-04-08,505.52,NAEE,North America East Europe
FBXD,2021-04-08,7294.28,CNER,China North Europe
FBXD,2021-04-08,1516.33,NERC,North Europe China
FBXD,2021-04-08,4260.6,GLBL,Global
FBXD,2021-04-08,1186.5,PANA,China North America East - West Spread
FBXD,2021-04-07,832.31,NAEC,North America East China
FBXD,2021-04-07,5868.2,CNAE,China North America East
FBXD,2021-04-07,7435.94,CMED,China Mediterranean
FBXD,2021-04-07,2409.11,ESAW,Europe South America West
FBXD,2021-04-07,1380.7,ESAE,Europe South America East
FBXD,2021-04-07,492.84,PANA,China North America East - West Spread
FBXD,2021-04-07,4247.24,GLBL,Global
FBXD,2021-04-07,5375.36,CNAW,China North America West
FBXD,2021-04-07,1499.84,MEDC,Mediterranean China
FBXD,2021-04-07,779.93,NAWC,North America West China
FBXD,2021-04-07,366.32,NAEE,North America East Europe
FBXD,2021-04-07,1537.65,NERC,North Europe China
FBXD,2021-04-07,2851.34,ENAE,Europe North America East
FBXD,2021-04-07,7301.49,CNER,China North Europe
FBXD,2021-04-06,5868.2,CNAE,China North America East
FBXD,2021-04-06,1500.44,MEDC,Mediterranean China
FBXD,2021-04-06,7313.86,CMED,China Mediterranean
FBXD,2021-04-06,1370.8,ESAE,Europe South America East
FBXD,2021-04-06,2407.79,ESAW,Europe South America West
FBXD,2021-04-06,492.84,PANA,China North America East - West Spread
FBXD,2021-04-06,4228.71,GLBL,Global
FBXD,2021-04-06,5375.36,CNAW,China North America West
FBXD,2021-04-06,1540.98,NERC,North Europe China
FBXD,2021-04-06,767.78,NAWC,North America West China
FBXD,2021-04-06,777.12,NAEC,North America East China
FBXD,2021-04-06,366.32,NAEE,North America East Europe
FBXD,2021-04-06,2851.34,ENAE,Europe North America East
FBXD,2021-04-06,7280,CNER,China North Europe
FBXD,2021-04-05,777.12,NAEC,North America East China
FBXD,2021-04-05,5787.03,CNAE,China North America East
FBXD,2021-04-05,7289.8,CMED,China Mediterranean
FBXD,2021-04-05,1370.8,ESAE,Europe South America East
FBXD,2021-04-05,2407.79,ESAW,Europe South America West
FBXD,2021-04-05,697.87,PANA,China North America East - West Spread
FBXD,2021-04-05,1500.71,MEDC,Mediterranean China
FBXD,2021-04-05,5089.16,CNAW,China North America West
FBXD,2021-04-05,767.78,NAWC,North America West China
FBXD,2021-04-05,360.58,NAEE,North America East Europe
FBXD,2021-04-05,2851.34,ENAE,Europe North America East
FBXD,2021-04-05,7298.56,CNER,China North Europe
FBXD,2021-04-05,1540.98,NERC,North Europe China
FBXD,2021-04-05,4163.03,GLBL,Global
FBXD,2021-04-02,777.12,NAEC,North America East China
FBXD,2021-04-02,5868.2,CNAE,China North America East
FBXD,2021-04-02,1500.71,MEDC,Mediterranean China
FBXD,2021-04-02,1380.09,ESAE,Europe South America East
FBXD,2021-04-02,2407.79,ESAW,Europe South America West
FBXD,2021-04-02,4186.72,GLBL,Global
FBXD,2021-04-02,704.94,PANA,China North America East - West Spread
FBXD,2021-04-02,7298.56,CNER,China North Europe
FBXD,2021-04-02,5163.26,CNAW,China North America West
FBXD,2021-04-02,7289.8,CMED,China Mediterranean
FBXD,2021-04-02,767.78,NAWC,North America West China
FBXD,2021-04-02,2851.34,ENAE,Europe North America East
FBXD,2021-04-02,360.58,NAEE,North America East Europe
FBXD,2021-04-02,1540.98,NERC,North Europe China
FBXD,2021-04-01,5868.2,CNAE,China North America East
FBXD,2021-04-01,777.12,NAEC,North America East China
FBXD,2021-04-01,7289.8,CMED,China Mediterranean
FBXD,2021-04-01,1500.71,MEDC,Mediterranean China
FBXD,2021-04-01,1182.42,ESAE,Europe South America East
FBXD,2021-04-01,1853.55,ESAW,Europe South America West
FBXD,2021-04-01,4168.84,GLBL,Global
FBXD,2021-04-01,704.94,PANA,China North America East - West Spread
FBXD,2021-04-01,5163.26,CNAW,China North America West
FBXD,2021-04-01,767.78,NAWC,North America West China
FBXD,2021-04-01,2878.51,ENAE,Europe North America East
FBXD,2021-04-01,1535.58,NERC,North Europe China
FBXD,2021-04-01,360.58,NAEE,North America East Europe
FBXD,2021-04-01,7298.56,CNER,China North Europe
FBXD,2021-03-31,1555.52,MEDC,Mediterranean China
FBXD,2021-03-31,1110.53,ESAE,Europe South America East
FBXD,2021-03-31,4156.48,GLBL,Global
FBXD,2021-03-31,5150.93,CNAW,China North America West
FBXD,2021-03-31,717.45,NAWC,North America West China
FBXD,2021-03-31,832.31,NAEC,North America East China
FBXD,2021-03-31,7496.91,CMED,China Mediterranean
FBXD,2021-03-31,5778.23,CNAE,China North America East
FBXD,2021-03-31,2186.92,ENAE,Europe North America East
FBXD,2021-03-31,357.06,NAEE,North America East Europe
FBXD,2021-03-31,1793.57,ESAW,Europe South America West
FBXD,2021-03-31,7423.44,CNER,China North Europe
FBXD,2021-03-31,1531.7,NERC,North Europe China
FBXD,2021-03-31,627.3,PANA,China North America East - West Spread
FBXD,2021-03-30,5778.23,CNAE,China North America East
FBXD,2021-03-30,832.31,NAEC,North America East China
FBXD,2021-03-30,1523.65,MEDC,Mediterranean China
FBXD,2021-03-30,7496.91,CMED,China Mediterranean
FBXD,2021-03-30,1793.57,ESAW,Europe South America West
FBXD,2021-03-30,1110.53,ESAE,Europe South America East
FBXD,2021-03-30,4154.79,GLBL,Global
FBXD,2021-03-30,627.3,PANA,China North America East - West Spread
FBXD,2021-03-30,5150.93,CNAW,China North America West
FBXD,2021-03-30,717.45,NAWC,North America West China
FBXD,2021-03-30,357.06,NAEE,North America East Europe
FBXD,2021-03-30,7423.44,CNER,China North Europe
FBXD,2021-03-30,1531.7,NERC,North Europe China
FBXD,2021-03-30,2186.92,ENAE,Europe North America East
FBXD,2021-03-29,832.31,NAEC,North America East China
FBXD,2021-03-29,5778.23,CNAE,China North America East
FBXD,2021-03-29,7496.91,CMED,China Mediterranean
FBXD,2021-03-29,1523.65,MEDC,Mediterranean China
FBXD,2021-03-29,1110.53,ESAE,Europe South America East
FBXD,2021-03-29,1793.57,ESAW,Europe South America West
FBXD,2021-03-29,4155.58,GLBL,Global
FBXD,2021-03-29,5150.93,CNAW,China North America West
FBXD,2021-03-29,717.45,NAWC,North America West China
FBXD,2021-03-29,2186.92,ENAE,Europe North America East
FBXD,2021-03-29,1531.7,NERC,North Europe China
FBXD,2021-03-29,386.92,NAEE,North America East Europe
FBXD,2021-03-29,7423.44,CNER,China North Europe
FBXD,2021-03-29,627.3,PANA,China North America East - West Spread
FBXD,2021-03-26,832.31,NAEC,North America East China
